nct_id,title,status,phase,study_type,conditions,lead_sponsor,start_date,completion_date,enrollment_count,sponsor_class,num_sites,fda_regulated_drug,minimum_age,maximum_age,accepts_healthy,sex,num_collaborators
NCT02638948,"Phase 2, Randomized, Multi-Center, Double-Blind, Dose-Ranging, Placebo Controlled, Adaptive Design Study to Evaluate the Efficacy and Safety/Pharmacokinetics of BMS-986142 in Subjects With Moderate to Severe Rheumatoid Arthritis With an Inadequate Response to Methotrexate With or Without TNF Inhibitors",COMPLETED,PHASE2,INTERVENTIONAL,Rheumatoid Arthritis,Bristol-Myers Squibb,2016-02-16,2018-05-03,508.0,INDUSTRY,104,True,18 Years,120 Years,False,ALL,0
NCT03993548,KickStart30: A 30-Day Intervention for Patients With Rheumatoid Arthritis (RA),COMPLETED,NA,INTERVENTIONAL,"Chronic Pain, Stress, Psychological, Healthy, Rheumatoid Arthritis",University of Texas at Austin,2019-06-17,2020-03-12,13.0,OTHER,1,False,18 Years,,True,ALL,0
NCT00751387,"Australian Descriptive Epidemiology Study of Severity of Rheumatoid Arthritis (RA), Psoriatic Arthritis (PsA) and Ankylosing Spondylitis (AS) and Exposure to Biological Disease Modifying Anti-rheumatic Drugs (bDMARDs)",COMPLETED,,OBSERVATIONAL,"Ankylosing Spondylitis, Psoriatic Arthritis, Rheumatoid Arthritis",Wyeth is now a wholly owned subsidiary of Pfizer,2008-11,2009-09,559.0,INDUSTRY,4,,18 Years,,False,ALL,0
NCT01552538,Long Term Observational Study of the Safety and Efficacy of an Active Implantable Vagal Nerve Stimulation Device in Patients With Rheumatoid Arthritis,UNKNOWN,"PHASE1, PHASE2",INTERVENTIONAL,Rheumatoid Arthritis,SetPoint Medical Corporation,2012-01,2018-10,18.0,INDUSTRY,4,,18 Years,75 Years,False,ALL,0
NCT06753552,Combined Effect of Underwater Ultrasound and Custom-made Foot Orthotics in Patients With Rheumatoid Arthritis: A Randomised Controlled Trial,COMPLETED,NA,INTERVENTIONAL,"Rheumatoid Arthritis of Ankle, Ultrasound Therapy; Complications",Kirsehir Ahi Evran Universitesi,2025-03-25,2025-12-28,55.0,OTHER,1,False,18 Years,65 Years,False,ALL,0
NCT01154855,Circulatory Microbial Components and Immune Regulators of Patients With Periodontal Disease and Rheumatoid Arthritis,COMPLETED,,OBSERVATIONAL,Periodontal Disease,University of Michigan,2010-01,2015-05,40.0,OTHER,0,,35 Years,,True,ALL,0
NCT02089087,"A Randomized, Double-blind, Placebo-controlled, Single Ascending Dose First-in-human Study to Assess the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of CFZ533 in Healthy Subjects and Rheumatoid Arthritis Patients",COMPLETED,PHASE1,INTERVENTIONAL,Rheumatoid Arthritis,Novartis Pharmaceuticals,2013-01-07,2017-02-03,75.0,INDUSTRY,6,,18 Years,55 Years,True,ALL,0
NCT04426747,Impact of Barriers and Facilitators to Physical Activity in Patients With Inflammatory Arthritis and Link With Physical Activity Collected by Mobile Phone Apps: a Cross-sectional Study,UNKNOWN,,OBSERVATIONAL,"Inflammatory Arthritis, Ankylosing Spondylitis, Rheumatoid Arthritis, Psoriatic Arthritis",Groupe Hospitalier Pitie-Salpetriere,2019-09-01,2020-10-30,200.0,OTHER,1,False,18 Years,,,ALL,0
NCT05544448,"In Vitro Effect Study of Interleukin-2 Muteins on Regulatory T Cells of Patients With Different Autoimmune, Allo-immune or Inflammatory Diseases",COMPLETED,NA,INTERVENTIONAL,"Autoimmune Diseases, Inflammatory Disease, Acquired Bone Marrow Aplasia, Systemic Lupus Erythematosus, Multiple Sclerosis, Gvhd, Rheumatoid Arthritis, Autoimmune Thyroiditis, Vitiligo, Alopecia, Atopic Dermatitis",Assistance Publique - Hôpitaux de Paris,2023-10-02,2024-06-06,67.0,OTHER,1,False,18 Years,,False,ALL,0
NCT04740814,"A Multi-Center, Open-Label Study to Evaluate the Pharmacokinetics of Certolizumab Pegol in Adults With Active Rheumatoid Arthritis Using an Electrochemiluminescent Immuno-Assay",COMPLETED,PHASE1,INTERVENTIONAL,Rheumatoid Arthritis,UCB Biopharma SRL,2021-02-11,2022-06-27,33.0,INDUSTRY,14,True,18 Years,69 Years,False,ALL,0
NCT03404778,Comprehensive Reverse Shoulder Clinical Outcomes Study,ENROLLING_BY_INVITATION,,OBSERVATIONAL,"Arthropathy of Shoulder Region, Grossly Deficient Rotator Cuff, Osteoarthritis of the Shoulder, Rheumatoid Arthritis Without Humeral Metaphyseal Defects, Post-Traumatic Arthitis",Zimmer Biomet,2010-03-07,2036-12,175.0,INDUSTRY,4,False,18 Years,,False,ALL,0
NCT01064063,Randomized Controlled Clinical Evaluation to Compare Vanguard Cruciate Retaining and AGC Total Condylar Knee Implants,COMPLETED,NA,INTERVENTIONAL,"Osteoarthritis, Rheumatoid Arthritis, Traumatic Arthritis",Zimmer Biomet,2011-02-15,2022-05-10,150.0,INDUSTRY,1,False,18 Years,,False,ALL,2
NCT07201558,"An Open-label, Phase I Study to Assess Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of Surovatamig Following Single-ascending Dose and Step-up Dose Administration to Adult Participants With Rheumatoid Arthritis or Systemic Lupus Erythematosus",RECRUITING,PHASE1,INTERVENTIONAL,"Rheumatoid Arthritis, Systemic Lupus Erythematosus",AstraZeneca,2025-12-02,2028-06-27,48.0,INDUSTRY,19,True,18 Years,65 Years,False,ALL,0
NCT00208455,"An Uncontrolled, Multi-Centre, Prospective, Post Marketing Surveillance Study to Monitor the Long Term Survivorship of the DePuy PROXIMA™ Hip in Subjects Requiring a Total Hip Replacement",TERMINATED,PHASE4,INTERVENTIONAL,"Rheumatoid Arthritis, Osteoarthritis, Post-traumatic Arthritis, Avascular Necrosis, Traumatic Femoral Fractures, Congenital Hip Dysplasia",DePuy International,2005-02,2013-02,184.0,INDUSTRY,4,,18 Years,70 Years,False,ALL,0
NCT01851278,Effectiveness and Tolerance Infiltration Intraarticular Corticosteroid According to Dose,UNKNOWN,NA,INTERVENTIONAL,Rheumatoid Arthritis,Federal University of São Paulo,2013-04,2014-04,60.0,OTHER,1,,18 Years,65 Years,False,ALL,1
NCT02008266,Case Study of the Treatment of Early Rheumatoid Arthritis in Algerian Patients in Both the Private and Public Healthcare Sectors.,COMPLETED,,OBSERVATIONAL,Rheumatoid Arthritis,Hoffmann-La Roche,2011-09,2012-12,532.0,INDUSTRY,0,,18 Years,,False,ALL,0
NCT04916756,A Prospective Pilot Study to Explore Efficacy and Safety of Baricitinib in Active Primary Sjogren's Syndrome Patients,COMPLETED,"PHASE1, PHASE2",INTERVENTIONAL,Sjogren's Syndrome,Peking Union Medical College Hospital,2020-01-16,2021-03-25,11.0,OTHER,1,True,18 Years,,False,ALL,0
NCT03409666,Randomized Controlled Study Comparing the Taperloc Complete Versus the Taperloc Complete Microplasty.,COMPLETED,NA,INTERVENTIONAL,"Hip Osteoarthritis, Noninflammatory Degenerative Joint Disease, Avascular Necrosis, Correction of Functional Deformity, Rheumatoid Arthritis",Zimmer Biomet,2017-05-12,2020-11-06,50.0,INDUSTRY,1,False,18 Years,70 Years,False,ALL,0
NCT06503224,An Exploratory Clinical Study of a Fourth-generation Autologous CAR-T Cell Injection (SCAR02) Targeting BCMA and CD19 for the Treatment of Refractory Autoimmune Diseases,RECRUITING,NA,INTERVENTIONAL,Autoimmune Diseases,The First Affiliated Hospital of University of Science and Technology of China,2024-04-09,2028-04-30,18.0,OTHER,1,False,18 Years,,False,ALL,0
NCT04924270,"Safety and Clinical Efficacy Associated With Faecal Microbiota Transplantation Performed in Treatment-naïve Patients With Newly Diagnosed Rheumatoid Arthritis, Ankylosing Spondylitis, Psoriatic Arthritis, Pulmonary Sarcoidosis, Crohn's Disease, and Ulcerative Colitis: a 52-week, Double-blind, Randomised, Placebo-controlled, Exploratory Trial",RECRUITING,PHASE2,INTERVENTIONAL,"Rheumatoid Arthritis, Ankylosing Spondylitis, Psoriatic Arthritis, Crohn Disease, Ulcerative Colitis",Odense University Hospital,2023-12-13,2027-12-31,200.0,OTHER,1,False,18 Years,75 Years,False,ALL,2
NCT07646470,Effects of Non-Invasive Vagus Nerve Stimulation on Rheumatoid Arthritis: A Longitudinal Prospective Case Study.,COMPLETED,NA,INTERVENTIONAL,Rheumatoid Arthritis (RA,Osteoflow Health Clinic,2020-01-30,2022-04-04,1.0,OTHER,1,False,,,False,MALE,0
NCT06833905,Combining Virtual Reality and Hypnosis to Alleviate Chronic Pain in Elderly Patients with Hand Arthritis: a Pilot Randomized Clinical Trial,NOT_YET_RECRUITING,NA,INTERVENTIONAL,"Arthritis, Arthritis/Arthrosis, Arthritis, Rheumatoid, Elderly",Ciusss de L'Est de l'Île de Montréal,2025-04,2025-09,80.0,OTHER,0,False,18 Years,100 Years,False,ALL,0
NCT04527016,Effects of Airway Microbiota and Blood Eosinophils Based Therapy or Treatment Using Current Clinical Guidelines in Recurrent Preschool Wheeze,COMPLETED,PHASE4,INTERVENTIONAL,Asthma in Children,Children's Hospital of Fudan University,2021-10-18,2024-06-20,120.0,OTHER,1,False,1 Year,5 Years,False,ALL,0
NCT03051347,AAD-PEPR: Asthma and Atopic Dermatitis Validation of PROMIS Pediatric Instruments Sub-Study: Clinically Relevant Endpoints in Atopic Dermatitis in Children (CREAD-C)--Funded by Regeneron,COMPLETED,NA,INTERVENTIONAL,"Atopic Dermatitis, Ichthyosis, Psoriasis",Northwestern University,2016-09,2020-06-30,943.0,OTHER,1,False,0 Years,17 Years,False,ALL,1
NCT00798226,"Fish Oil Supplementation During Pregnancy for Prevention of Asthma, Eczema and Allergies in Childhood: Interventional Trial in the COPSAC2010 (Copenhagen Studies on Asthma in Childhood) Birth Cohort",ACTIVE_NOT_RECRUITING,PHASE1,INTERVENTIONAL,"Asthma, Eczema, Allergy",Copenhagen Studies on Asthma in Childhood,2008-11-26,2027-07,800.0,OTHER,2,,18 Years,,True,FEMALE,0
NCT01462617,"A Single-centre. Double-blind, Placebo Controlled Three Part Study to Evaluate the Safety, Tolerability, Pharmacokinetics (PK), and Pharmacodynamics (PD) of Single and Repeat Doses of Nebulised GSK2269557 in Healthy Male Subjects",COMPLETED,PHASE1,INTERVENTIONAL,Asthma,GlaxoSmithKline,2011-07-24,2012-03-26,61.0,INDUSTRY,1,,18 Years,55 Years,True,MALE,0
NCT06137040,Timely Administration of IV Magnesium Sulfate in Patients With a Moderate Asthma Exacerbation,RECRUITING,EARLY_PHASE1,INTERVENTIONAL,"Asthma in Children, Asthma Attack",University of Oklahoma,2023-11-30,2025-05-31,100.0,OTHER,1,True,5 Years,17 Years,False,ALL,0
NCT05930847,"Effect of Respiratory Training Digital Game on Respiratory Functions, and Psychological Status in Childhood Asthma",COMPLETED,NA,INTERVENTIONAL,Asthma in Children,Ege University,2022-02-20,2022-06-20,15.0,OTHER,1,False,8 Years,14 Years,False,ALL,0
NCT02064738,A Pilot Study of the Effectiveness of a High Omega-3/Low Omega-6 Treatment Diet for Treating Aspirin-exacerbated Respiratory Disease,COMPLETED,NA,INTERVENTIONAL,"ASA Triad, Asthma, Nasal Polyps, And Aspirin Intolerance",Brigham and Women's Hospital,2014-03,2017-04,10.0,OTHER,1,,18 Years,70 Years,False,ALL,0
NCT01200108,"A Double-Blind, Randomized, Placebo-Controlled Trial to Evaluate Tolerability, Safety and Efficacy of AKITA Inhaled Steroid Suspension for Inhalation (AICS) in Subjects With Asthma Requiring Chronic Oral Corticosteroid Treatment",COMPLETED,PHASE2,INTERVENTIONAL,Asthma,Activaero GmbH,2010-03,2011-11,,INDUSTRY,24,,18 Years,65 Years,False,ALL,0
NCT06590740,Establishment of a FeNO Cutoff Value for Evaluating the Response to Budesonide-formoterol in Patients With Chronic Cough Suggestive of Cough Variant Asthma: a Multicenter Prospective Clinical Study,COMPLETED,PHASE4,INTERVENTIONAL,Cough-Variant Asthma,AstraZeneca,2024-10-18,2025-09-03,1000.0,INDUSTRY,39,False,18 Years,,False,ALL,0
NCT07015749,"A Study to Evaluate the Safety, Tolerability, Pharmacokinetics and Pharmacodynamics of Multiple Dose of IBI3002 in Patients With Asthma - a Randomized, Double-Blind, Placebo-Controlled Study",RECRUITING,PHASE1,INTERVENTIONAL,Asthma,The First Affiliated Hospital of Soochow University,2025-06-20,2026-05-20,12.0,OTHER,1,False,18 Years,65 Years,False,ALL,1
NCT00402948,"Phase 2, Randomized, Double-Blind, Placebo-Controlled, Parallel-Groups, To Evaluate And Compare The Safety, Tolerability And Efficacy Of Two Dosages Of Inhaled TPI ASM8 Administered For 14 Days In Patients With Mild to Moderate Asthma.",TERMINATED,PHASE2,INTERVENTIONAL,Asthma,Syntara,2007-02,2007-12,10.0,INDUSTRY,10,,18 Years,65 Years,False,ALL,0
NCT03105843,Sensory-Mechanical Responses to Eucapneic Voluntary Hyperventilation and Mannitol in Individuals With Cough Variant Asthma and Chronic Cough,RECRUITING,PHASE4,INTERVENTIONAL,"Asthma, Cough, Cough Variant Asthma",Dr. Diane Lougheed,2022-03-01,2026-06-30,30.0,OTHER,1,False,18 Years,65 Years,True,ALL,0
NCT05552508,BURAN: Effects of Benralizumab on Airway Dynamics in Severe Eosinophilic Asthma Using Functional Respiratory Imaging Parameters,COMPLETED,PHASE4,INTERVENTIONAL,Asthma,AstraZeneca,2022-10-11,2024-07-19,45.0,INDUSTRY,25,True,18 Years,70 Years,False,ALL,0
NCT00459576,Risk of Asthma in Infants With Atopic Dermatitis,COMPLETED,,OBSERVATIONAL,"Asthma, Eczema, Dermatitis, Atopic",Indiana University,2005-05,2012-12,120.0,OTHER,1,,2 Months,7 Years,True,ALL,1
NCT06504758,"The Effects of Breathing Exercises and Postural Exercises Via Telerehabilitation on Respiratory Parameters, Posture, and Quality of Life in Young Adults With Asthma.",COMPLETED,NA,INTERVENTIONAL,Asthma,Yeditepe University,2024-07-24,2024-09-27,12.0,OTHER,1,False,18 Years,25 Years,False,FEMALE,0
NCT00180726,Regulation of Inflammatory Mediators in Asthma,WITHDRAWN,NA,INTERVENTIONAL,Asthma,Imperial College London,2003-12,2007-07,0.0,OTHER,1,,21 Years,55 Years,True,ALL,0
NCT00148408,Trial of Asthma Patient Education (TAPE),COMPLETED,PHASE4,INTERVENTIONAL,Asthma,American Lung Association Asthma Clinical Research Centers,2003-12,2005-12,600.0,OTHER,20,,15 Years,,False,ALL,1
NCT00327808,"Multi-Center, Randomized, Double-Blind, Repeated Doses Study to Evaluate the Safety, Tolerability and Pharmacodynamic Activity of Inhaled TPI-1020 Versus Inhaled Budesonide in Smokers With Mild Reversible Asthma",COMPLETED,PHASE2,INTERVENTIONAL,Asthma,Syntara,2006-05,2007-03,27.0,INDUSTRY,7,,18 Years,65 Years,False,ALL,0
NCT05757908,"An Open-Label, Single-Arm Study in Moderate Asthma Participants Comparing the Treatment With Long-Acting Beta Agonist Between At-Home Mobile Spirometry and In-Clinic Spirometry (LEARN)",COMPLETED,NA,INTERVENTIONAL,Moderate Asthma,Koneksa Health,2023-04-21,2023-11-29,29.0,INDUSTRY,9,False,18 Years,,False,ALL,0
NCT00927758,Pilot Study to Examine the Post-Dose Changes in Exhaled Nitric Oxide (eNO) Following Treatment With Fluticasone Propionate (FP)/Salmeterol (SAL) Combination Product Advair,COMPLETED,PHASE2,INTERVENTIONAL,Asthma,Sandoz,2009-06,2009-12,105.0,INDUSTRY,3,,18 Years,65 Years,False,ALL,0
NCT04929626,Comparison of Doses of Nebulized Magnesium Sulphate as an Adjuvant Treatment With Salbutamol in Children With Status Asthmaticus,COMPLETED,PHASE1,INTERVENTIONAL,Status Asthmaticus,Ziauddin University,2022-01-01,2022-11-12,126.0,OTHER,1,False,2 Years,12 Years,False,ALL,0
NCT00603278,"A Randomized Double-Blind, Double Dummy, Placebo-Controlled, Parallel-Group, Multicenter Dose Ranging Study to Evaluate the Efficacy and Safety of GW685698X Inhalation Powder Once Daily and Fluticasone Propionate Inhalation Powder 250mcg Twice Daily Compared With Placebo for 8 Weeks in Adolescent and Adult Subjects With Persistent Asthma Symptomatic on Low-Dose ICS Therapy",COMPLETED,PHASE2,INTERVENTIONAL,Asthma,GlaxoSmithKline,2007-12,2008-11,622.0,INDUSTRY,155,,12 Years,,False,ALL,0
NCT03680976,Anti-Inflammatory Lipid Mediators in Asthma,WITHDRAWN,PHASE2,INTERVENTIONAL,Asthma,Sally E. Wenzel MD,,2021-04,0.0,OTHER,1,True,18 Years,65 Years,False,ALL,0
NCT04254952,The Validity and Reliability of the Turkish Version of the Nijmegen Questionnaire in Evaluating Respiratory Dysfunction in Asthmatic Patients,COMPLETED,,OBSERVATIONAL,Hyperventilation Syndrome,Hacettepe University,2019-09-15,2021-02-21,54.0,OTHER,1,False,18 Years,75 Years,,ALL,0
NCT05608668,Inspiratory Pulmonary Rehabilitation for Children With Obesity and Asthma,RECRUITING,NA,INTERVENTIONAL,"Pediatric Obesity, Pediatric Asthma",Duke University,2023-07-27,2026-06,60.0,OTHER,1,False,8 Years,17 Years,False,ALL,1
NCT01287455,"The Effect of Vitamin D Replacement on Airway Reactivity, Allergy and Inflammatory Mediators in Exhaled Breath Condensate in Vitamin D Deficient Asthmatic Children",COMPLETED,NA,INTERVENTIONAL,"Asthma, Vitamin D Deficiency",Rambam Health Care Campus,2011-02,2012-12,83.0,OTHER,1,,6 Years,18 Years,False,ALL,0
NCT02939625,"Effects of Continuous and Bilevel Positive Airway Pressure During Exercise-induced Bronchoconstriction in Asthmatic Children: Controlled Clinical Trial, Randomized",COMPLETED,NA,INTERVENTIONAL,"Asthma, Child, Bronchial Spasm",University of Nove de Julho,2015-01,2016-12,68.0,OTHER,1,,5 Years,11 Years,False,ALL,0
NCT02649478,"A Randomized, Parallel-Group, Placebo-Controlled, Clinical Endpoint Bioequivalence Study of Generic Fluticasone Propionate 100 µg and Salmeterol Xinafoate 50 µg Inhalation Powder Compared With Advair Diskus® 100/50 in Subjects With Asthma",COMPLETED,NA,INTERVENTIONAL,Asthma,Roxane Laboratories,2014-08,2015-11,1430.0,INDUSTRY,100,,12 Years,,False,ALL,1
NCT06970535,Breastmilk Composition and Microbial Profile in the Growth and Development of Healthy Term-born Infants,WITHDRAWN,,OBSERVATIONAL,"Breastmilk Collection, Childhood Obesity, Childhood Asthma, Allergy",The Hospital for Sick Children,2021-09-15,2026-01-11,0.0,OTHER,2,False,2 Months,4 Months,True,ALL,2
NCT02809235,The Role of Cholecystokinin and the Cholecystokinin Receptor in the Airway Smooth Muscle of Asthmatics,WITHDRAWN,NA,INTERVENTIONAL,Asthma,Brigham and Women's Hospital,2026-11,2029-11,0.0,OTHER,1,False,18 Years,,False,FEMALE,1
NCT03933540,Evaluating the Association Between Activity and PROMIS Pediatric Measures in Children With Chronic Conditions,COMPLETED,,OBSERVATIONAL,Pediatric Asthma,Duke University,2018-11-15,2019-08-30,105.0,OTHER,2,False,8 Years,17 Years,False,ALL,2
NCT00826189,"A Follow-up Study to 7 Years of a Randomized, Double-blinded, Placebo-controlled Study on the Influence of Probiotics on Atopy With Focus on Respiratory Allergic Diseases",COMPLETED,,OBSERVATIONAL,"Asthma, Allergic Rhinitis","National University Hospital, Singapore",2009-05,2013-06,253.0,OTHER,1,,5 Years,7 Years,True,ALL,1
NCT06979323,"The IMAGINE Study: A Phase 3b Open Label, Single Arm Study to Assess the Effect of Depemokimab on Airway Structure and Function in Asthma With Type 2 Inflammation Characterized by an Eosinophilic Phenotype Utilizing Quantitative High-resolution CT and Bronchoscopic Airway Sampling in a Sub Study",RECRUITING,PHASE3,INTERVENTIONAL,Asthma,GlaxoSmithKline,2025-06-03,2028-02-11,150.0,INDUSTRY,43,True,18 Years,,False,ALL,0
NCT00590005,Redox Determinants of Severe Asthma: A Substudy of the NHLBI Severe Asthma Research Program,COMPLETED,,OBSERVATIONAL,Asthma,Emory University,2003-01,2011-06,225.0,OTHER,1,,6 Years,21 Years,False,ALL,1
NCT02197702,Vitamin D In the Prevention of Viral-induced Asthma of Preschoolers: a Randomised Controlled Trial (RCT)- (DIVA),COMPLETED,"PHASE2, PHASE3",INTERVENTIONAL,Asthma,St. Justine's Hospital,2014-09,2016-07,47.0,OTHER,1,,1 Year,5 Years,False,ALL,5
NCT03745196,"A Double-blind, Placebo-controlled Study to Assess the Effects of Inhaled PC945 in the Treatment of Culture-positive Aspergillus or Candida Fungal Bronchitis in Subjects With Moderate to Severe Asthma or Other Chronic Respiratory Diseases.",TERMINATED,PHASE2,INTERVENTIONAL,"Asthma, Respiratory Candidiasis, Respiratory Aspergillosis, COPD, Bronchiectasis",Pulmocide Ltd,2018-11-15,2020-06-01,13.0,INDUSTRY,4,False,18 Years,,False,ALL,0
NCT06272773,The Influence of Breathing Pattern on Measurement of Forced Oscillation in Patients With Asthma,UNKNOWN,,OBSERVATIONAL,Asthma,Karl Sylvester,2024-03,2025-03,65.0,OTHER,0,False,18 Years,100 Years,False,ALL,0
NCT02741583,Asthma Rehabilitation at High vs. Low Altitude: Randomized Controlled Parallel-group Trial,COMPLETED,NA,INTERVENTIONAL,Effect of High Altitude,University of Zurich,2016-05,2016-10,50.0,OTHER,1,,18 Years,80 Years,False,ALL,1
NCT05603494,The Use of Home Spirometry in the Monitoring of Patients With Acute Exacerbation of Asthma,UNKNOWN,NA,INTERVENTIONAL,Asthma Attack,Chang Gung Memorial Hospital,2023-03-29,2024-07-30,50.0,OTHER,1,False,20 Years,75 Years,False,ALL,0
NCT01113853,Daily Monitoring of Exhaled Nitric Oxide in Asthmatic Patients Stopping Anti-inflammatory Treatment,COMPLETED,,OBSERVATIONAL,Asthma,Universita di Verona,2007-01,2010-01,40.0,OTHER,1,,5 Years,,False,ALL,1
